Category,Website,Product,Date,Title,review
Shampoo,Mouthshut,Tresemme shampoo,21-11-16 0:00,"Try it , makes ur heir. Changes","                                        Hello guys , today iam going to tell u about a product tresemme , iam using tresemme both conditionar and shampoo, it let my heir fall control, smooth and shine. I love it , there are many of the product like dove , sunsilk etc etc. But my long heir I prefer tresemme , it was a good product I us..."
Shampoo,Mouthshut,Tresemme shampoo,2016-04-11 00:00:00,Neha tailor,"                                        This is very bad shampoo I have used it after using this I got much more hair fall problem so its a very poor qualtiy I requst u don, t use it so very bad shampoo and waste of money and waste of your time so please do not use it for your safe and healty hair plese suggest me best shampoo for mai..."
Shampoo,Mouthshut,Tresemme shampoo,2015-10-09 00:00:00,Product that actually works~,                                        While walking down the aisle of the supermarket my eyes wondered over the different range of shampoos available trying to find a suitable one. That's when I discovered tresemme shampoos. For me it was a shot in the dark and I wanted to find out what the hype regarding these products were. Turns ...
Shampoo,Mouthshut,Tresemme shampoo,2015-07-07 00:00:00,Effectively well Tresemme,"                                        Heard a lot about it, one day I picked one from the supermart to try it my self and the results I got were amazingly well. It is so easy to apply it, just a lil bit gives great lather and it's smooth and easy to apply to your hair till you rinse. its nither too runny nor very thick, has perfect ..."
Shampoo,Mouthshut,Tresemme shampoo,2015-06-07 00:00:00,Smooth and silky!,"                                        Every ones hair is different according to their genes, some have healthy hair while some have thin hair it depends how you keep your hair.by god's grace my hair is healthy and shiny.I have used many products on to my hair but non of theÃ‚Â Ã‚Â me a product gives me a voluminizing hair some time pa..."
Shampoo,Mouthshut,Tresemme shampoo,18-06-15 0:00,Tressmme conditioner,"                                        I have been using this conditioner for last six month.I am using its hair spa range. It is very effective it makes my hairs as if I have gone for spa. The conditioner is white in colour and thick in consistency, and spreads evenly on the hair.It is a massageable conditioner which will cause ..."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-03-18 0:00,Good toothpaste,I like this toothpaste as it has a good flavor and does a good job of cleaning teeth.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-03-18 0:00,... a thick paste and leaves my mouth with a good,it has a thick paste and leaves my mouth with a good flavor
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-03-18 0:00,Five Stars,1
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,17-03-18 0:00,Five Stars,Excellent
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,13-03-18 0:00,Convenience with a known product.,Good toothpaste and who can argue with having it delivered to my door?
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-05-03 00:00:00,Go Colgate!!!,I have always used Colgate and my daughter is not using the product
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,26-02-18 0:00,Five Stars,Worth
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,26-02-18 0:00,Clean teeth. Happy customer.,Great toothpaste. Does whiten with regular use. Good multi pack value
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,24-02-18 0:00,My favorite toothpaste for years,My favorite toothpaste for years! I always keep us stocked up using subscribe and save because there is nothing worse than brushing your teeth with the wrong toothpaste.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,22-02-18 0:00,Five Stars,O.K
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-03-18 0:00,Good toothpaste,I like this toothpaste as it has a good flavor and does a good job of cleaning teeth.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-03-18 0:00,... a thick paste and leaves my mouth with a good,it has a thick paste and leaves my mouth with a good flavor
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-03-18 0:00,Five Stars,1
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,17-03-18 0:00,Five Stars,Excellent
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,13-03-18 0:00,Convenience with a known product.,Good toothpaste and who can argue with having it delivered to my door?
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-05-03 00:00:00,Go Colgate!!!,I have always used Colgate and my daughter is not using the product
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,26-02-18 0:00,Five Stars,Worth
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,26-02-18 0:00,Clean teeth. Happy customer.,Great toothpaste. Does whiten with regular use. Good multi pack value
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,24-02-18 0:00,My favorite toothpaste for years,My favorite toothpaste for years! I always keep us stocked up using subscribe and save because there is nothing worse than brushing your teeth with the wrong toothpaste.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,22-02-18 0:00,Five Stars,O.K
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,21-02-18 0:00,my go-to,this is my favorite toothpaste...
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-02-18 0:00,Five Stars,OK
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-02-18 0:00,Five Stars,Cleaned my teeth.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,16-02-18 0:00,Five Stars,great
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,13-02-18 0:00,Decent Toothpaste for the money.,"Even after two or three hours of brushing with this toothpaste, I can still feel it ""tingling"" meaning that it's still working, although at a lesser strength. As soon as this came out on the market, I bought it and really like it. I usually stick with this. As to it making my teeth ""whiter"" and all the other claims, that has more to do with what you eat that stains your teeth than it does with the working power of the toothpaste, since they all claim that. Overall a good toothpaste (or gel) for the money and it comes from a nationally known company."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-11-02 00:00:00,Four Stars,Makes me smile!!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-03-02 00:00:00,Triclosan,Includes triclosan as an anti-gingivitis.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,29-01-18 0:00,Five Stars,good deal
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,26-01-18 0:00,Five Stars,Colgate is the best toothpaste!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,24-01-18 0:00,Five Stars,Great value for the price.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,21-01-18 0:00,Five Stars,A great value in a product I have used for a long time.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-01-18 0:00,Guess I better start brushing like crazy,Mine showed up with only a few months till the experation date. Guess I better start brushing like crazy.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,17-01-18 0:00,"Great product, keeps teeth clean, fresh and healthy.",I brush regularly and use a tube of one brand and then switch to another. This brand fits the bill nicely in my rotation.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,17-01-18 0:00,Five Stars,good size
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-10-01 00:00:00,Colgate Whitening toothpaste,As expected use all the time
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-09-01 00:00:00,Some would like smaller tubes.,I like Colgate. A lot of toothpaste in one tube.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-07-01 00:00:00,It's tooth paste.,It's tooth paste.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2018-05-01 00:00:00,Five Stars,value
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,30-12-17 0:00,Product is fine- issue with packaging,The only issue I had was that one of the tube boxes was OPEN and the tube fell out of the packaging. I am uncomfortable using this tube of toothpaste because it hs no other form of tamper protection so there is no way of knowing if the product has been tampered with. So I basically only got 2 tubes :(
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,28-12-17 0:00,highly recommended,Great toothpaste - highly recommended
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,24-12-17 0:00,Five Stars,Very good
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-12-17 0:00,"Like, the opposite of travel size.",Great value per ounce. LARGE tubes (not recommended for carry on baggage). Makes my teeth white and breath minty fresh.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-06-12 00:00:00,Five Stars,Try and love it!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-04-12 00:00:00,Five Stars,i love
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,30-11-17 0:00,Four Stars,Tube is massive
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-11-11 00:00:00,Great value!,Great value and an excellent product. I love the gel and paste swirled together.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-08-11 00:00:00,Four Stars,It's toothpaste
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,29-10-17 0:00,Five Stars,my choice
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,21-10-17 0:00,Five Stars,good price
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-10-17 0:00,Four Stars,Rinse and repeat!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,13-10-17 0:00,Works as advertised!,Does the job.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-08-10 00:00:00,good,"Works as advertised, good price"
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,30-09-17 0:00,Five Stars,Really whitens well
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,28-09-17 0:00,Three Stars,"Not my favorite taste and now I have a ton of it, good price though if you like it"
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,28-09-17 0:00,Five Stars,Fresh and spicy and cleans teeth wonderfully
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-08-09 00:00:00,but it's good toothpaste!,"Don't really know what there is to say, but it's good toothpaste!"
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-05-09 00:00:00,"Excellent product, 100% satisfied.","Excellent product, 100% satisfied."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,27-08-17 0:00,Four Stars,Freshens and cleans
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,16-08-17 0:00,Great toothpaste,"I am very happy with this toothpaste, I will probably use the dash button for ordering it, it does a great job it has a good taste, it doesn't hurt my sensitive tooth... other whitening toothpaste do you hurt me sometimes. All the family is satisfied about this one. And I does a good job at keeping our teeth white enough."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-01-08 00:00:00,Five Stars,excellent product
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-01-08 00:00:00,Five Stars,really makes my teeth feel clean
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,23-07-17 0:00,Great buy on tooth paste to stock up,Favorite toothpaste and plenty of it
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-06-07 00:00:00,Five Stars,Great product just what I was looking for!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,30-06-17 0:00,Five Stars,Good deal
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,30-06-17 0:00,Love this toothpaste!,Absolutely love this toothpaste!! Leaves my mouth feeling fresh and clean. Great deal and love the 3 pack so I have extra in the bathroom cabinet
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,28-06-17 0:00,Toothpaste!,Good price. Tastes good. Quick delivery.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,17-06-17 0:00,Must buy!!,I love this toothpaste! After I brush my teeth are so white and feel so clean! I think the price is good. The tubes are huge!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,15-06-17 0:00,Five Stars,Made my teeth cleaning go from an hour to 20 minutes after using it for 2 years!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,23-05-17 0:00,Five Stars,As expected!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,22-05-17 0:00,As expected but would like better price,Product is as expected quality wise but expected a better deal on the price through amazon. I found that I can get better or just as good deal at local stores.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,16-05-17 0:00,Great buy,Good toothpaste. Got in a pack of six. Large family of 8 and it lasts forever buying this way.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,14-05-17 0:00,Five Stars,Love it
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,27-04-17 0:00,Lover,Just love the clean sensation that it leaves in your mouth
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-04-17 0:00,Great toothpaste!,Been using this (paste version) for years. My go to toothpaste. Does exactly what it says. Make sure your brushing in the morning AND before bed!
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-08-04 00:00:00,but this toothpaste is great. We both are fine with the mild minty ...,"We were told by our dentist to switch to Colgate by our dentist to address our staining issues. I have never been a fan of Colgate prior to this, but this toothpaste is great. We both are fine with the mild minty flavor and I haven't had staining return. Hopefully it will continue to also improve our gum health and lower our chances of cavities."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,28-03-17 0:00,and great,does it job ! and great deal
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,22-03-17 0:00,Five Stars,Very Good Help at home
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,16-03-17 0:00,Five Stars,Will last for a family of 4
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2017-06-03 00:00:00,Good product but not for me,Good whitening however it gave me a dry mouth and dentist recommended I use a regular tooth paste without all the added ingedeants.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,23-02-17 0:00,I felt like there was residue being left on my teeth and ...,"I felt like there was residue being left on my teeth and I've never had problems...always get an ""A"" from my dentist."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,22-01-17 0:00,Five Stars,"Good toothpaste, good price."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,27-12-16 0:00,Doesn't cause any tooth sensitivity!,"I've been using toothpaste for tooth sensitivity for a while now because my teeth can be quite sensitive at times. Pro Enamel took care of it for the most part. But, I'd noticed some staining on my teeth that my hygienist has to work extra hard to remove (wine & coffee), so she suggested that I try using this toothpaste once per day, alternating with Pro Enamel once per day. I was expecting sensitivity problems to return, but I haven't had any! So, now I'm starting to use the Colgate Total Whitening more often, and so far, no problems with sensitivity! I've yet to convince my sister to try it, but I understand because many other brands do cause sensitivity. I always bought Crest or Colgate, whichever was cheapest, but I hadn't really considered that they may be different in how the varieties might be effecting my teeth. This works fine! I pride myself and having beautiful teeth, so I'm very happy that I found this works!"
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2016-07-12 00:00:00,Buy them at the grocery store,Much smaller than they appear in the photo - was expecting normal grocery store sizes
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2016-11-11 00:00:00,Five Stars,NICE PRODUCT
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2016-10-11 00:00:00,Five Stars,Arrived on time... no problems
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,16-10-16 0:00,Four Stars,excellent
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,27-09-16 0:00,Five Stars,GREAT
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2016-05-09 00:00:00,Five Stars,This brand is great.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2016-07-08 00:00:00,Four Stars,I like it .......
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,23-06-16 0:00,Good price,Good price
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,24-03-16 0:00,Five Stars,Great
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,19-03-16 0:00,It really good and i love it to me the gel is ...,It really good and i love it to me the gel is better than the paste my family love it and amzon is the best place to get it because the stores only have the paste
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,20-02-16 0:00,Five Stars,Very good
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,31-12-15 0:00,What a surprise,Toothpaste exactly as your would expect.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,26-11-15 0:00,Five Stars,good stuff
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,16-07-15 0:00,Five Stars,"Good value,works good."
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,22-06-15 0:00,Works well with no filmy residue left on the teeth,My dentist recommended it so i bought it. Like it quite a bit. Doesn't leave a filmy feeling on my teeth like its counterpart from a different brand does.
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2015-08-05 00:00:00,i keep a stock supply of,i keep a stock supply of toiletries
Toothpaste,amazon.com,Colgate Total Whitening Toothpaste,2007-09-06 00:00:00,"Great product, excellent price","My dentist recommended using Total because at that time, he said it was the only toothpaste that had an effect on gingivitis. I've been using this product for years and am very happy with it. Amazon's good price for this lot of 6 tubes is really excellent."
Toothpaste,amazon.com,Close-Up Toothpaste,2018-03-03 00:00:00,Tastes amazing!,"This toothpaste brings back great childhood memories, I was amazed to still find it on sale in the U.S so I bought some back, now I can order it on Amazon - fab!"
Toothpaste,amazon.com,Close-Up Toothpaste,22-02-18 0:00,Five Stars,asadvertised
Toothpaste,amazon.com,Close-Up Toothpaste,15-02-18 0:00,Four Stars,Good ol' toothpaste still hangin around.
Toothpaste,amazon.com,Close-Up Toothpaste,30-11-17 0:00,Five Stars,As promised.
Toothpaste,amazon.com,Close-Up Toothpaste,2017-01-10 00:00:00,Five Stars,Great stuff!!!!!
Toothpaste,amazon.com,Close-Up Toothpaste,2017-12-08 00:00:00,Four Stars,Good
Toothpaste,amazon.com,Close-Up Toothpaste,2017-06-08 00:00:00,Nice to stock up,thanks
Toothpaste,amazon.com,Close-Up Toothpaste,2017-03-08 00:00:00,Not for me,Too sharp a taste for med
Toothpaste,amazon.com,Close-Up Toothpaste,16-06-17 0:00,LOVE THIS TASTY TOOTHPASTE,"i love the taste of sweet, mild cinnamon flavor vs the harsh, bitter minty ones that leave a bad taste in my mouth and make my mouth burn and leave my eyes red. i couldn't find this in stores anymore so i was very happy i found this 6 pack on amazon prime."
Toothpaste,amazon.com,Close-Up Toothpaste,13-06-17 0:00,Toothpaste of Choice...,"It always leaves my teeth feeling very clean and personally, l love the taste.. It's been my toothpaste of choice for 25 years. Thank you for carrying it Amazon.."
Toothpaste,amazon.com,Close-Up Toothpaste,2018-03-03 00:00:00,Tastes amazing!,"This toothpaste brings back great childhood memories, I was amazed to still find it on sale in the U.S so I bought some back, now I can order it on Amazon - fab!"
Toothpaste,amazon.com,Close-Up Toothpaste,22-02-18 0:00,Five Stars,asadvertised
Toothpaste,amazon.com,Close-Up Toothpaste,15-02-18 0:00,Four Stars,Good ol' toothpaste still hangin around.
Toothpaste,amazon.com,Close-Up Toothpaste,30-11-17 0:00,Five Stars,As promised.
Toothpaste,amazon.com,Close-Up Toothpaste,2017-01-10 00:00:00,Five Stars,Great stuff!!!!!
Toothpaste,amazon.com,Close-Up Toothpaste,2017-12-08 00:00:00,Four Stars,Good
Toothpaste,amazon.com,Close-Up Toothpaste,2017-06-08 00:00:00,Nice to stock up,thanks
Toothpaste,amazon.com,Close-Up Toothpaste,2017-03-08 00:00:00,Not for me,Too sharp a taste for med
Toothpaste,amazon.com,Close-Up Toothpaste,16-06-17 0:00,LOVE THIS TASTY TOOTHPASTE,"i love the taste of sweet, mild cinnamon flavor vs the harsh, bitter minty ones that leave a bad taste in my mouth and make my mouth burn and leave my eyes red. i couldn't find this in stores anymore so i was very happy i found this 6 pack on amazon prime."
Toothpaste,amazon.com,Close-Up Toothpaste,13-06-17 0:00,Toothpaste of Choice...,"It always leaves my teeth feeling very clean and personally, l love the taste.. It's been my toothpaste of choice for 25 years. Thank you for carrying it Amazon.."
Toothpaste,amazon.com,Close-Up Toothpaste,2017-01-06 00:00:00,Five Stars,This is the only toothpaste my son will use.
Toothpaste,amazon.com,Close-Up Toothpaste,22-04-17 0:00,Four Stars,my brand at a good price
Toothpaste,amazon.com,Close-Up Toothpaste,19-03-17 0:00,Five Stars,Mmmm mmmm
Toothpaste,amazon.com,Close-Up Toothpaste,2017-06-02 00:00:00,Get Close... Stay Even Closer!!!,I Love This Tooth! Very Refreshing!!! Thanks!!!
Toothpaste,amazon.com,Close-Up Toothpaste,2017-02-02 00:00:00,Five Stars,Nice
Toothpaste,amazon.com,Close-Up Toothpaste,2016-06-11 00:00:00,Five Stars,It's only two bays my husband uses
Toothpaste,amazon.com,Close-Up Toothpaste,16-10-16 0:00,Five Stars,It was perfecto!....Thx
Toothpaste,amazon.com,Close-Up Toothpaste,2016-06-08 00:00:00,"Yay, still available here!",All of the drug stores seem to have stopped selling this but it's still my preferred paste.
Toothpaste,amazon.com,Close-Up Toothpaste,16-07-16 0:00,Is the Fluoride Really Working or Not?,"This is a good toothpaste, and the gel flavor kills off most of the fluoride taste, so I'm not sure it's actually working."
Toothpaste,amazon.com,Close-Up Toothpaste,14-07-16 0:00,Three Stars,This Close Up with Mouth Wash didn't have as much cinnamon flavor as the regular.
Toothpaste,amazon.com,Close-Up Toothpaste,16-06-16 0:00,Three Stars,Same old classic flavor
Toothpaste,amazon.com,Close-Up Toothpaste,28-04-16 0:00,Five Stars,I like it. Cheaper here than retail stores.
Toothpaste,amazon.com,Close-Up Toothpaste,15-04-16 0:00,Sparkling and Fresh,"This is the second time I have purchase this product in this quantity. The first time they came with an expiration date that was less than a year out. Unless you are a dentist, I can't imagine anyone who can use 6 tubes of toothpaste in less than a year even with extra brushing. Anyways, I was a bit apprehensive about buy them again but this time they have a date of nearly 2 years. That is more like it. I would suspect the first order was a fluke. My teeth and breath will be sparkling and fresh for awhile before I need to get more. HAHAHA"
Toothpaste,amazon.com,Close-Up Toothpaste,15-04-16 0:00,Five Stars,Cinnamon fresh
Toothpaste,amazon.com,Close-Up Toothpaste,30-03-16 0:00,Five Stars,Best toothpaste ever
Toothpaste,amazon.com,Close-Up Toothpaste,20-03-16 0:00,I am reminded of how important it is to take good care of my teeth,"Everytime I use this product, I am reminded of how important it is to take good care of my teeth. Close-Up makes it so much easier. I woldn't buy another kind."
Toothpaste,amazon.com,Close-Up Toothpaste,15-03-16 0:00,Five Stars,Great Product
Toothpaste,amazon.com,Close-Up Toothpaste,26-12-15 0:00,Keeps my teeth nice and white,"This is the only toothpaste that doesn't make me gag. It's getting harder and harder to find, so I always order the 6 pack. I can't seem to find it in stores anymore. It also keeps my teeth nice and white and has a great flavor."
Toothpaste,amazon.com,Close-Up Toothpaste,18-11-15 0:00,Now Contains Sorbitol.,I bought this because it used to be one of the few mint-free sorbitol-free toothpastes. I can't use this because it now contains sorbitol.
Toothpaste,amazon.com,Close-Up Toothpaste,2015-02-11 00:00:00,Five Stars,My favorite toothpaste
Toothpaste,amazon.com,Close-Up Toothpaste,20-09-15 0:00,Toothpaster,Excellent product
Toothpaste,amazon.com,Close-Up Toothpaste,15-08-15 0:00,Good Toothpaste in a Flavor I Like,"Good toothpaste....I like it because it isn't mint flavor, but Cinnamon Flavor...."
Toothpaste,amazon.com,Close-Up Toothpaste,27-07-15 0:00,Five Stars,Really like this toothpaste!
Toothpaste,amazon.com,Close-Up Toothpaste,27-06-15 0:00,Bored with mints,"This brand has the best flavor of all the cinnamon toothpastes. A non-gritty, non-chaulky gel. Fast delivery, with an acceptable expiration date on the toothpaste. (Some other vendors dump older product)."
Toothpaste,amazon.com,Close-Up Toothpaste,20-06-15 0:00,Perfect-O.,"Nothing but All-of-Bests. All the way from Kanya-Kuwari to Kashmir, and from Kuttcha to Assam, Sikkim, Nagaland, and Burma."
Toothpaste,amazon.com,Close-Up Toothpaste,2015-03-05 00:00:00,It's toothpaste,love the product. I do wish the manufacturer listed the product for more consistency. Every time I reorder it seems to come from a different seller. But hey the product is just fine.
Toothpaste,amazon.com,Close-Up Toothpaste,19-01-15 0:00,Four Stars,It is the best toothpaste because it is not 'Gummy'
Toothpaste,amazon.com,Close-Up Toothpaste,15-01-15 0:00,Great taste!,This is the only toothpaste my fiance' will use!
Toothpaste,amazon.com,Close-Up Toothpaste,2015-06-01 00:00:00,Best whitener!,I have always loved this toothpaste. With regular use it is a great whitener. Great taste.
Toothpaste,amazon.com,Close-Up Toothpaste,25-12-14 0:00,I love it.,I cannot find this anywhere but Amazon. I love it.
Toothpaste,amazon.com,Close-Up Toothpaste,15-12-14 0:00,Five Stars,Quick shipping at a good price.
Toothpaste,amazon.com,Close-Up Toothpaste,2014-09-09 00:00:00,I like it,This is a real good product.
Toothpaste,amazon.com,Close-Up Toothpaste,18-08-14 0:00,what's to say about toothpaste?,"what can you say about toothpaste. it arrived, it was unopened, it foamed up when i used it."
Toothpaste,amazon.com,Close-Up Toothpaste,2014-05-08 00:00:00,Five Stars,Good toothpaste at a great deal.
Toothpaste,amazon.com,Close-Up Toothpaste,25-04-14 0:00,Just Okay,"Have used Close-Up cinnamon gel for probably 25 years. Wanted to try this version - the whitening cinnamon gel. Doesn't taste as good as the plain cinnamon gel or leave as refreshing a taste in the mouth. But it's fine, and I would probably purchase it again if I couldn't find the other gel."
Toothpaste,amazon.com,Close-Up Toothpaste,15-04-14 0:00,mom likes it,This stuff is getting harder and harder to find. My mom uses it and loves it so that's why I buy it!
Toothpaste,amazon.com,Close-Up Toothpaste,28-03-14 0:00,Toothpaste,The Close-up Toothpaste was what we wanted. It came on time. We like this product very much and have a hard time getting it.
Toothpaste,amazon.com,Close-Up Toothpaste,27-02-14 0:00,Close Up Red Whitening Gel Toothpaste,Bought it as a gift for a relative who loves cinnamon!! Reminds me of Big Red the chewing gum. Very good. Will buy again.
Toothpaste,amazon.com,Close-Up Toothpaste,30-01-14 0:00,"Why, yes I do buy this toothpaste because of an ad campaign from the 80's","Want love? Get close up. Seriously, as an adult I have never forgotten the ads promising that if you used this toothpaste you'd get kissed. My kids use Arm & Hammer. Suckers."
Toothpaste,amazon.com,Close-Up Toothpaste,19-12-13 0:00,Still my preferred toothpaste,It keeps getting harder to find in the stores in which I normally shop. Thank heavens for on line shopping.
Toothpaste,amazon.com,Close-Up Toothpaste,18-12-13 0:00,"Close Up toothpaste, red gel, anticavity","My son and I have been using Close up toothpaste for years and as usual it gives a refreshing feel. It has that ""hot"" sensation in the mouth, and it makes me feel clean. It is nice to know that it has anticavity action. We'll keep on using it."
Toothpaste,amazon.com,Close-Up Toothpaste,19-11-13 0:00,Nice!,Hate mint and this is just cinnamon. Surprisingly a relatively higher level of fluoride than most others. I hate mint!
Toothpaste,amazon.com,Close-Up Toothpaste,2013-11-10 00:00:00,tastes good,Not sure cleanliness is the primary objective. Use sporadically in between my do terra essential oils toothpaste that lacks flavor but feels super clean.
Toothpaste,amazon.com,Close-Up Toothpaste,16-06-13 0:00,LOVE THE EASE OF SHIPPING,I hate shopping so buying in some bulk makes it great. The product came on time and I got precisely what I wanted. You can't say more than that.
Toothpaste,amazon.com,Close-Up Toothpaste,2013-08-06 00:00:00,Love the product and love that amazon carries it,"I have used close up for years and as various vs's and Walgreens stopped carrying it, I was so happy to find it here on amazon. The product is really great and leaves your mouth refreshed. I have had 0 cavities in the 10 years that I have used the product - so I am assuming that it works well."
Toothpaste,amazon.com,Close-Up Toothpaste,15-04-13 0:00,Close-up is excellent toothpaste,"I am an allergic person who cannot use many of the common toothpastes. Close-up used to be carried in nearby pharmacies and grocery stores, but I can no longer find it. I am exceedingly happy to be able to get close-up online as it is very good for sensitive skin and avoiding contact allergies. Keep carrying it!!!!"
Toothpaste,amazon.com,Close-Up Toothpaste,2013-09-04 00:00:00,Great Value!,Always like this toothpaste as a kid and still find it as refreshing now as I did then. Great price too!
Toothpaste,Mouthshut,Pepsodent Gum Care Toothpaste,25-01-17 0:00,Good product,                                        Good toothpastes. Keeps your teeth clean and prevents fouls smell from your mouth for longer hours. Moreover this flavour refreshes your breath.The product is great. I was recommended this product by my dentist for my ulcer problems in my childhood. And it seriously did help me and since the...
Toothpaste,Mouthshut,Pepsodent Gum Care Toothpaste,2017-10-01 00:00:00,Pepsodent Gum Care Toothpaste,"                                        I have utilized many brands or I can state all the toothlaste mark in my childhood.Going to one and after that other toothpaste, however then continually returning to pepsodent. Presently there is a motivation behind why pepsodent is the best from my own experiance. I once couldn't discover peps..."
